c resource constrained multi commodity flow
c WorldSmall
a 19 228 276 138247 300
a 19 239 276 138247 300
a 68 12 276 138247 300
a 68 19 276 138247 300
a 68 228 276 138247 300
a 68 239 276 138247 300
a 228 12 276 138247 300
a 228 19 276 138247 300
a 228 68 276 138247 300
a 228 239 276 138247 300
a 239 12 276 138247 300
a 239 19 276 138247 300
a 239 68 276 138247 300
a 239 228 276 138247 300
a 27 76 122 138247 300
a 27 145 122 138247 300
a 76 27 122 138247 300
a 76 145 122 138247 300
a 145 27 122 138247 300
a 145 76 122 138247 300
a 28 41 257 138247 300
a 41 28 257 138247 300
a 96 110 115 138247 300
a 110 96 115 138247 300
a 29 62 167 138247 300
a 29 229 167 138247 300
a 62 29 167 138247 300
a 62 229 167 138247 300
a 229 29 167 138247 300
a 229 62 167 138247 300
a 69 77 62 138247 300
a 69 97 62 138247 300
a 69 111 62 138247 300
a 69 133 62 138247 300
a 69 150 62 138247 300
a 69 170 62 138247 300
a 69 185 62 138247 300
a 77 69 62 138247 300
a 77 97 62 138247 300
a 77 111 62 138247 300
a 77 133 62 138247 300
a 77 150 62 138247 300
a 77 170 62 138247 300
a 77 185 62 138247 300
a 97 69 62 138247 300
a 97 77 62 138247 300
a 97 111 62 138247 300
a 97 133 62 138247 300
a 97 150 62 138247 300
a 97 170 62 138247 300
a 97 185 62 138247 300
a 111 69 62 138247 300
a 111 77 62 138247 300
a 111 97 62 138247 300
a 111 133 62 138247 300
a 111 150 62 138247 300
a 111 170 62 138247 300
a 111 185 62 138247 300
a 133 69 62 138247 300
a 133 77 62 138247 300
a 133 97 62 138247 300
a 133 111 62 138247 300
a 133 150 62 138247 300
a 133 170 62 138247 300
a 133 185 62 138247 300
a 150 69 62 138247 300
a 150 77 62 138247 300
a 150 97 62 138247 300
a 150 111 62 138247 300
a 150 133 62 138247 300
a 150 170 62 138247 300
a 150 185 62 138247 300
a 170 69 62 138247 300
a 170 77 62 138247 300
a 170 97 62 138247 300
a 170 111 62 138247 300
a 170 133 62 138247 300
a 170 150 62 138247 300
a 170 185 62 138247 300
a 185 69 62 138247 300
a 185 77 62 138247 300
a 185 97 62 138247 300
a 185 111 62 138247 300
a 185 133 62 138247 300
a 185 150 62 138247 300
a 185 170 62 138247 300
a 70 140 25 138247 300
a 70 164 25 138247 300
a 70 171 25 138247 300
a 70 178 25 138247 300
a 70 186 25 138247 300
a 70 230 25 138247 300
a 140 70 25 138247 300
a 140 164 25 138247 300
a 140 171 25 138247 300
a 140 178 25 138247 300
a 140 186 25 138247 300
a 140 230 25 138247 300
a 164 70 25 138247 300
a 164 140 25 138247 300
a 164 171 25 138247 300
a 164 178 25 138247 300
a 164 186 25 138247 300
a 164 230 25 138247 300
a 171 70 25 138247 300
a 171 140 25 138247 300
a 171 164 25 138247 300
a 171 178 25 138247 300
a 171 186 25 138247 300
a 171 230 25 138247 300
a 178 70 25 138247 300
a 178 140 25 138247 300
a 178 164 25 138247 300
a 178 171 25 138247 300
a 178 186 25 138247 300
a 178 230 25 138247 300
a 186 70 25 138247 300
a 186 140 25 138247 300
a 186 164 25 138247 300
a 186 171 25 138247 300
a 186 178 25 138247 300
a 186 230 25 138247 300
a 230 70 25 138247 300
a 230 140 25 138247 300
a 230 164 25 138247 300
a 230 171 25 138247 300
a 230 178 25 138247 300
a 230 186 25 138247 300
a 98 141 78 138247 300
a 98 165 78 138247 300
a 98 179 78 138247 300
a 98 187 78 138247 300
a 98 221 78 138247 300
a 141 98 78 138247 300
a 141 165 78 138247 300
a 141 179 78 138247 300
a 141 187 78 138247 300
a 141 221 78 138247 300
a 165 98 78 138247 300
a 165 141 78 138247 300
a 165 179 78 138247 300
a 165 187 78 138247 300
a 165 221 78 138247 300
a 179 98 78 138247 300
a 179 141 78 138247 300
a 179 165 78 138247 300
a 179 187 78 138247 300
a 179 221 78 138247 300
a 187 98 78 138247 300
a 187 141 78 138247 300
a 187 165 78 138247 300
a 187 179 78 138247 300
a 187 221 78 138247 300
a 221 98 78 138247 300
a 221 141 78 138247 300
a 221 165 78 138247 300
a 221 179 78 138247 300
a 221 187 78 138247 300
a 0 30 121 138247 300
a 0 42 121 138247 300
a 0 49 121 138247 300
a 0 63 121 138247 300
a 0 92 121 138247 300
a 0 128 121 138247 300
a 0 134 121 138247 300
a 0 146 121 138247 300
a 0 240 121 138247 300
a 30 0 121 138247 300
a 30 42 121 138247 300
a 30 49 121 138247 300
a 30 63 121 138247 300
a 30 92 121 138247 300
a 30 128 121 138247 300
a 30 134 121 138247 300
a 30 146 121 138247 300
a 30 240 121 138247 300
a 42 0 121 138247 300
a 42 30 121 138247 300
a 42 49 121 138247 300
a 42 63 121 138247 300
a 42 92 121 138247 300
a 42 128 121 138247 300
a 42 134 121 138247 300
a 42 146 121 138247 300
a 42 240 121 138247 300
a 49 0 121 138247 300
a 49 30 121 138247 300
a 49 42 121 138247 300
a 49 63 121 138247 300
a 49 92 121 138247 300
a 49 128 121 138247 300
a 49 134 121 138247 300
a 49 146 121 138247 300
a 49 240 121 138247 300
a 63 0 121 138247 300
a 63 30 121 138247 300
a 63 42 121 138247 300
a 63 49 121 138247 300
a 63 92 121 138247 300
a 63 128 121 138247 300
a 63 134 121 138247 300
a 63 146 121 138247 300
a 63 240 121 138247 300
a 92 0 121 138247 300
a 92 30 121 138247 300
a 92 42 121 138247 300
a 92 49 121 138247 300
a 92 63 121 138247 300
a 92 128 121 138247 300
a 92 134 121 138247 300
a 92 146 121 138247 300
a 92 240 121 138247 300
a 128 0 121 138247 300
a 128 30 121 138247 300
a 128 42 121 138247 300
a 128 49 121 138247 300
a 128 63 121 138247 300
a 128 92 121 138247 300
a 128 134 121 138247 300
a 128 146 121 138247 300
a 128 240 121 138247 300
a 134 0 121 138247 300
a 134 30 121 138247 300
a 134 42 121 138247 300
a 134 49 121 138247 300
a 134 63 121 138247 300
a 134 92 121 138247 300
a 134 128 121 138247 300
a 134 146 121 138247 300
a 134 240 121 138247 300
a 146 0 121 138247 300
a 146 30 121 138247 300
a 146 42 121 138247 300
a 146 49 121 138247 300
a 146 63 121 138247 300
a 146 92 121 138247 300
a 146 128 121 138247 300
a 146 134 121 138247 300
a 146 240 121 138247 300
a 240 0 121 138247 300
a 240 30 121 138247 300
a 240 42 121 138247 300
a 240 49 121 138247 300
a 240 63 121 138247 300
a 240 92 121 138247 300
a 240 128 121 138247 300
a 240 134 121 138247 300
a 240 146 121 138247 300
a 2 10 73 138247 300
a 2 20 73 138247 300
a 2 83 73 138247 300
a 2 102 73 138247 300
a 2 119 73 138247 300
a 2 135 73 138247 300
a 2 174 73 138247 300
a 2 196 73 138247 300
a 2 204 73 138247 300
a 10 2 73 138247 300
a 10 20 73 138247 300
a 10 83 73 138247 300
a 10 102 73 138247 300
a 10 119 73 138247 300
a 10 135 73 138247 300
a 10 174 73 138247 300
a 10 196 73 138247 300
a 10 204 73 138247 300
a 20 2 73 138247 300
a 20 10 73 138247 300
a 20 83 73 138247 300
a 20 102 73 138247 300
a 20 119 73 138247 300
a 20 135 73 138247 300
a 20 174 73 138247 300
a 20 196 73 138247 300
a 20 204 73 138247 300
a 83 2 73 138247 300
a 83 10 73 138247 300
a 83 20 73 138247 300
a 83 102 73 138247 300
a 83 119 73 138247 300
a 83 135 73 138247 300
a 83 174 73 138247 300
a 83 196 73 138247 300
a 83 204 73 138247 300
a 102 2 73 138247 300
a 102 10 73 138247 300
a 102 20 73 138247 300
a 102 83 73 138247 300
a 102 119 73 138247 300
a 102 135 73 138247 300
a 102 174 73 138247 300
a 102 196 73 138247 300
a 102 204 73 138247 300
a 119 2 73 138247 300
a 119 10 73 138247 300
a 119 20 73 138247 300
a 119 83 73 138247 300
a 119 102 73 138247 300
a 119 135 73 138247 300
a 119 174 73 138247 300
a 119 196 73 138247 300
a 119 204 73 138247 300
a 135 2 73 138247 300
a 135 10 73 138247 300
a 135 20 73 138247 300
a 135 83 73 138247 300
a 135 102 73 138247 300
a 135 119 73 138247 300
a 135 174 73 138247 300
a 135 196 73 138247 300
a 135 204 73 138247 300
a 174 2 73 138247 300
a 174 10 73 138247 300
a 174 20 73 138247 300
a 174 83 73 138247 300
a 174 102 73 138247 300
a 174 119 73 138247 300
a 174 135 73 138247 300
a 174 196 73 138247 300
a 174 204 73 138247 300
a 196 2 73 138247 300
a 196 10 73 138247 300
a 196 20 73 138247 300
a 196 83 73 138247 300
a 196 102 73 138247 300
a 196 119 73 138247 300
a 196 135 73 138247 300
a 196 174 73 138247 300
a 196 204 73 138247 300
a 204 2 73 138247 300
a 204 10 73 138247 300
a 204 20 73 138247 300
a 204 83 73 138247 300
a 204 102 73 138247 300
a 204 119 73 138247 300
a 204 135 73 138247 300
a 204 174 73 138247 300
a 204 196 73 138247 300
a 31 43 136 138247 300
a 31 50 136 138247 300
a 31 64 136 138247 300
a 31 120 136 138247 300
a 31 129 136 138247 300
a 31 160 136 138247 300
a 31 212 136 138247 300
a 31 241 136 138247 300
a 43 31 136 138247 300
a 43 50 136 138247 300
a 43 64 136 138247 300
a 43 120 136 138247 300
a 43 129 136 138247 300
a 43 160 136 138247 300
a 43 212 136 138247 300
a 43 241 136 138247 300
a 50 31 136 138247 300
a 50 43 136 138247 300
a 50 64 136 138247 300
a 50 120 136 138247 300
a 50 129 136 138247 300
a 50 160 136 138247 300
a 50 212 136 138247 300
a 50 241 136 138247 300
a 64 31 136 138247 300
a 64 43 136 138247 300
a 64 50 136 138247 300
a 64 120 136 138247 300
a 64 129 136 138247 300
a 64 160 136 138247 300
a 64 212 136 138247 300
a 64 241 136 138247 300
a 120 31 136 138247 300
a 120 43 136 138247 300
a 120 50 136 138247 300
a 120 64 136 138247 300
a 120 129 136 138247 300
a 120 160 136 138247 300
a 120 212 136 138247 300
a 120 241 136 138247 300
a 129 31 136 138247 300
a 129 43 136 138247 300
a 129 50 136 138247 300
a 129 64 136 138247 300
a 129 120 136 138247 300
a 129 160 136 138247 300
a 129 212 136 138247 300
a 129 241 136 138247 300
a 160 31 136 138247 300
a 160 43 136 138247 300
a 160 50 136 138247 300
a 160 64 136 138247 300
a 160 120 136 138247 300
a 160 129 136 138247 300
a 160 212 136 138247 300
a 160 241 136 138247 300
a 212 31 136 138247 300
a 212 43 136 138247 300
a 212 50 136 138247 300
a 212 64 136 138247 300
a 212 120 136 138247 300
a 212 129 136 138247 300
a 212 160 136 138247 300
a 212 241 136 138247 300
a 241 31 136 138247 300
a 241 43 136 138247 300
a 241 50 136 138247 300
a 241 64 136 138247 300
a 241 120 136 138247 300
a 241 129 136 138247 300
a 241 160 136 138247 300
a 241 212 136 138247 300
a 3 44 108 138247 300
a 3 78 108 138247 300
a 3 104 108 138247 300
a 3 147 108 138247 300
a 3 161 108 138247 300
a 3 175 108 138247 300
a 3 242 108 138247 300
a 44 3 108 138247 300
a 44 78 108 138247 300
a 44 104 108 138247 300
a 44 147 108 138247 300
a 44 161 108 138247 300
a 44 175 108 138247 300
a 44 242 108 138247 300
a 78 3 108 138247 300
a 78 44 108 138247 300
a 78 104 108 138247 300
a 78 147 108 138247 300
a 78 161 108 138247 300
a 78 175 108 138247 300
a 78 242 108 138247 300
a 104 3 108 138247 300
a 104 44 108 138247 300
a 104 78 108 138247 300
a 104 147 108 138247 300
a 104 161 108 138247 300
a 104 175 108 138247 300
a 104 242 108 138247 300
a 147 3 108 138247 300
a 147 44 108 138247 300
a 147 78 108 138247 300
a 147 104 108 138247 300
a 147 161 108 138247 300
a 147 175 108 138247 300
a 147 242 108 138247 300
a 161 3 108 138247 300
a 161 44 108 138247 300
a 161 78 108 138247 300
a 161 104 108 138247 300
a 161 147 108 138247 300
a 161 175 108 138247 300
a 161 242 108 138247 300
a 175 3 108 138247 300
a 175 44 108 138247 300
a 175 78 108 138247 300
a 175 104 108 138247 300
a 175 147 108 138247 300
a 175 161 108 138247 300
a 175 242 108 138247 300
a 242 3 108 138247 300
a 242 44 108 138247 300
a 242 78 108 138247 300
a 242 104 108 138247 300
a 242 147 108 138247 300
a 242 161 108 138247 300
a 242 175 108 138247 300
a 4 194 115 138247 300
a 194 4 115 138247 300
a 13 79 93 138247 300
a 13 99 93 138247 300
a 13 112 93 138247 300
a 13 136 93 138247 300
a 13 142 93 138247 300
a 13 151 93 138247 300
a 13 166 93 138247 300
a 79 13 93 138247 300
a 79 99 93 138247 300
a 79 112 93 138247 300
a 79 136 93 138247 300
a 79 142 93 138247 300
a 79 151 93 138247 300
a 79 166 93 138247 300
a 99 13 93 138247 300
a 99 79 93 138247 300
a 99 112 93 138247 300
a 99 136 93 138247 300
a 99 142 93 138247 300
a 99 151 93 138247 300
a 99 166 93 138247 300
a 112 13 93 138247 300
a 112 79 93 138247 300
a 112 99 93 138247 300
a 112 136 93 138247 300
a 112 142 93 138247 300
a 112 151 93 138247 300
a 112 166 93 138247 300
a 136 13 93 138247 300
a 136 79 93 138247 300
a 136 99 93 138247 300
a 136 112 93 138247 300
a 136 142 93 138247 300
a 136 151 93 138247 300
a 136 166 93 138247 300
a 142 13 93 138247 300
a 142 79 93 138247 300
a 142 99 93 138247 300
a 142 112 93 138247 300
a 142 136 93 138247 300
a 142 151 93 138247 300
a 142 166 93 138247 300
a 151 13 93 138247 300
a 151 79 93 138247 300
a 151 99 93 138247 300
a 151 112 93 138247 300
a 151 136 93 138247 300
a 151 142 93 138247 300
a 151 166 93 138247 300
a 166 13 93 138247 300
a 166 79 93 138247 300
a 166 99 93 138247 300
a 166 112 93 138247 300
a 166 136 93 138247 300
a 166 142 93 138247 300
a 166 151 93 138247 300
a 84 197 186 138247 300
a 84 205 186 138247 300
a 84 213 186 138247 300
a 84 222 186 138247 300
a 197 84 186 138247 300
a 197 205 186 138247 300
a 197 213 186 138247 300
a 197 222 186 138247 300
a 205 84 186 138247 300
a 205 197 186 138247 300
a 205 213 186 138247 300
a 205 222 186 138247 300
a 213 84 186 138247 300
a 213 197 186 138247 300
a 213 205 186 138247 300
a 213 222 186 138247 300
a 222 84 186 138247 300
a 222 197 186 138247 300
a 222 205 186 138247 300
a 222 213 186 138247 300
a 5 21 102 138247 300
a 5 32 102 138247 300
a 5 85 102 138247 300
a 5 105 102 138247 300
a 5 121 102 138247 300
a 5 130 102 138247 300
a 5 143 102 138247 300
a 5 198 102 138247 300
a 5 206 102 138247 300
a 5 214 102 138247 300
a 5 231 102 138247 300
a 5 243 102 138247 300
a 21 5 102 138247 300
a 21 32 102 138247 300
a 21 85 102 138247 300
a 21 105 102 138247 300
a 21 121 102 138247 300
a 21 130 102 138247 300
a 21 143 102 138247 300
a 21 198 102 138247 300
a 21 206 102 138247 300
a 21 214 102 138247 300
a 21 231 102 138247 300
a 21 243 102 138247 300
a 32 5 102 138247 300
a 32 21 102 138247 300
a 32 85 102 138247 300
a 32 105 102 138247 300
a 32 121 102 138247 300
a 32 130 102 138247 300
a 32 143 102 138247 300
a 32 198 102 138247 300
a 32 206 102 138247 300
a 32 214 102 138247 300
a 32 231 102 138247 300
a 32 243 102 138247 300
a 85 5 102 138247 300
a 85 21 102 138247 300
a 85 32 102 138247 300
a 85 105 102 138247 300
a 85 121 102 138247 300
a 85 130 102 138247 300
a 85 143 102 138247 300
a 85 198 102 138247 300
a 85 206 102 138247 300
a 85 214 102 138247 300
a 85 231 102 138247 300
a 85 243 102 138247 300
a 105 5 102 138247 300
a 105 21 102 138247 300
a 105 32 102 138247 300
a 105 85 102 138247 300
a 105 121 102 138247 300
a 105 130 102 138247 300
a 105 143 102 138247 300
a 105 198 102 138247 300
a 105 206 102 138247 300
a 105 214 102 138247 300
a 105 231 102 138247 300
a 105 243 102 138247 300
a 121 5 102 138247 300
a 121 21 102 138247 300
a 121 32 102 138247 300
a 121 85 102 138247 300
a 121 105 102 138247 300
a 121 130 102 138247 300
a 121 143 102 138247 300
a 121 198 102 138247 300
a 121 206 102 138247 300
a 121 214 102 138247 300
a 121 231 102 138247 300
a 121 243 102 138247 300
a 130 5 102 138247 300
a 130 21 102 138247 300
a 130 32 102 138247 300
a 130 85 102 138247 300
a 130 105 102 138247 300
a 130 121 102 138247 300
a 130 143 102 138247 300
a 130 198 102 138247 300
a 130 206 102 138247 300
a 130 214 102 138247 300
a 130 231 102 138247 300
a 130 243 102 138247 300
a 143 5 102 138247 300
a 143 21 102 138247 300
a 143 32 102 138247 300
a 143 85 102 138247 300
a 143 105 102 138247 300
a 143 121 102 138247 300
a 143 130 102 138247 300
a 143 198 102 138247 300
a 143 206 102 138247 300
a 143 214 102 138247 300
a 143 231 102 138247 300
a 143 243 102 138247 300
a 198 5 102 138247 300
a 198 21 102 138247 300
a 198 32 102 138247 300
a 198 85 102 138247 300
a 198 105 102 138247 300
a 198 121 102 138247 300
a 198 130 102 138247 300
a 198 143 102 138247 300
a 198 206 102 138247 300
a 198 214 102 138247 300
a 198 231 102 138247 300
a 198 243 102 138247 300
a 206 5 102 138247 300
a 206 21 102 138247 300
a 206 32 102 138247 300
a 206 85 102 138247 300
a 206 105 102 138247 300
a 206 121 102 138247 300
a 206 130 102 138247 300
a 206 143 102 138247 300
a 206 198 102 138247 300
a 206 214 102 138247 300
a 206 231 102 138247 300
a 206 243 102 138247 300
a 214 5 102 138247 300
a 214 21 102 138247 300
a 214 32 102 138247 300
a 214 85 102 138247 300
a 214 105 102 138247 300
a 214 121 102 138247 300
a 214 130 102 138247 300
a 214 143 102 138247 300
a 214 198 102 138247 300
a 214 206 102 138247 300
a 214 231 102 138247 300
a 214 243 102 138247 300
a 231 5 102 138247 300
a 231 21 102 138247 300
a 231 32 102 138247 300
a 231 85 102 138247 300
a 231 105 102 138247 300
a 231 121 102 138247 300
a 231 130 102 138247 300
a 231 143 102 138247 300
a 231 198 102 138247 300
a 231 206 102 138247 300
a 231 214 102 138247 300
a 231 243 102 138247 300
a 243 5 102 138247 300
a 243 21 102 138247 300
a 243 32 102 138247 300
a 243 85 102 138247 300
a 243 105 102 138247 300
a 243 121 102 138247 300
a 243 130 102 138247 300
a 243 143 102 138247 300
a 243 198 102 138247 300
a 243 206 102 138247 300
a 243 214 102 138247 300
a 243 231 102 138247 300
a 71 100 68 138247 300
a 71 113 68 138247 300
a 71 152 68 138247 300
a 71 172 68 138247 300
a 71 188 68 138247 300
a 71 232 68 138247 300
a 100 71 68 138247 300
a 100 113 68 138247 300
a 100 152 68 138247 300
a 100 172 68 138247 300
a 100 188 68 138247 300
a 100 232 68 138247 300
a 113 71 68 138247 300
a 113 100 68 138247 300
a 113 152 68 138247 300
a 113 172 68 138247 300
a 113 188 68 138247 300
a 113 232 68 138247 300
a 152 71 68 138247 300
a 152 100 68 138247 300
a 152 113 68 138247 300
a 152 172 68 138247 300
a 152 188 68 138247 300
a 152 232 68 138247 300
a 172 71 68 138247 300
a 172 100 68 138247 300
a 172 113 68 138247 300
a 172 152 68 138247 300
a 172 188 68 138247 300
a 172 232 68 138247 300
a 188 71 68 138247 300
a 188 100 68 138247 300
a 188 113 68 138247 300
a 188 152 68 138247 300
a 188 172 68 138247 300
a 188 232 68 138247 300
a 232 71 68 138247 300
a 232 100 68 138247 300
a 232 113 68 138247 300
a 232 152 68 138247 300
a 232 172 68 138247 300
a 232 188 68 138247 300
a 72 114 48 138247 300
a 72 180 48 138247 300
a 72 189 48 138247 300
a 72 233 48 138247 300
a 114 72 48 138247 300
a 114 180 48 138247 300
a 114 189 48 138247 300
a 114 233 48 138247 300
a 180 72 48 138247 300
a 180 114 48 138247 300
a 180 189 48 138247 300
a 180 233 48 138247 300
a 189 72 48 138247 300
a 189 114 48 138247 300
a 189 180 48 138247 300
a 189 233 48 138247 300
a 233 72 48 138247 300
a 233 114 48 138247 300
a 233 180 48 138247 300
a 233 189 48 138247 300
a 22 80 73 138247 300
a 22 86 73 138247 300
a 22 106 73 138247 300
a 22 122 73 138247 300
a 22 153 73 138247 300
a 22 190 73 138247 300
a 80 22 73 138247 300
a 80 86 73 138247 300
a 80 106 73 138247 300
a 80 122 73 138247 300
a 80 153 73 138247 300
a 80 190 73 138247 300
a 86 22 73 138247 300
a 86 80 73 138247 300
a 86 106 73 138247 300
a 86 122 73 138247 300
a 86 153 73 138247 300
a 86 190 73 138247 300
a 106 22 73 138247 300
a 106 80 73 138247 300
a 106 86 73 138247 300
a 106 122 73 138247 300
a 106 153 73 138247 300
a 106 190 73 138247 300
a 122 22 73 138247 300
a 122 80 73 138247 300
a 122 86 73 138247 300
a 122 106 73 138247 300
a 122 153 73 138247 300
a 122 190 73 138247 300
a 153 22 73 138247 300
a 153 80 73 138247 300
a 153 86 73 138247 300
a 153 106 73 138247 300
a 153 122 73 138247 300
a 153 190 73 138247 300
a 190 22 73 138247 300
a 190 80 73 138247 300
a 190 86 73 138247 300
a 190 106 73 138247 300
a 190 122 73 138247 300
a 190 153 73 138247 300
a 45 87 187 138247 300
a 45 137 187 138247 300
a 45 162 187 138247 300
a 87 45 187 138247 300
a 87 137 187 138247 300
a 87 162 187 138247 300
a 137 45 187 138247 300
a 137 87 187 138247 300
a 137 162 187 138247 300
a 162 45 187 138247 300
a 162 87 187 138247 300
a 162 137 187 138247 300
a 14 56 34 138247 300
a 14 93 34 138247 300
a 14 138 34 138247 300
a 14 154 34 138247 300
a 14 167 34 138247 300
a 14 181 34 138247 300
a 14 215 34 138247 300
a 14 223 34 138247 300
a 14 244 34 138247 300
a 56 14 34 138247 300
a 56 93 34 138247 300
a 56 138 34 138247 300
a 56 154 34 138247 300
a 56 167 34 138247 300
a 56 181 34 138247 300
a 56 215 34 138247 300
a 56 223 34 138247 300
a 56 244 34 138247 300
a 93 14 34 138247 300
a 93 56 34 138247 300
a 93 138 34 138247 300
a 93 154 34 138247 300
a 93 167 34 138247 300
a 93 181 34 138247 300
a 93 215 34 138247 300
a 93 223 34 138247 300
a 93 244 34 138247 300
a 138 14 34 138247 300
a 138 56 34 138247 300
a 138 93 34 138247 300
a 138 154 34 138247 300
a 138 167 34 138247 300
a 138 181 34 138247 300
a 138 215 34 138247 300
a 138 223 34 138247 300
a 138 244 34 138247 300
a 154 14 34 138247 300
a 154 56 34 138247 300
a 154 93 34 138247 300
a 154 138 34 138247 300
a 154 167 34 138247 300
a 154 181 34 138247 300
a 154 215 34 138247 300
a 154 223 34 138247 300
a 154 244 34 138247 300
a 167 14 34 138247 300
a 167 56 34 138247 300
a 167 93 34 138247 300
a 167 138 34 138247 300
a 167 154 34 138247 300
a 167 181 34 138247 300
a 167 215 34 138247 300
a 167 223 34 138247 300
a 167 244 34 138247 300
a 181 14 34 138247 300
a 181 56 34 138247 300
a 181 93 34 138247 300
a 181 138 34 138247 300
a 181 154 34 138247 300
a 181 167 34 138247 300
a 181 215 34 138247 300
a 181 223 34 138247 300
a 181 244 34 138247 300
a 215 14 34 138247 300
a 215 56 34 138247 300
a 215 93 34 138247 300
a 215 138 34 138247 300
a 215 154 34 138247 300
a 215 167 34 138247 300
a 215 181 34 138247 300
a 215 223 34 138247 300
a 215 244 34 138247 300
a 223 14 34 138247 300
a 223 56 34 138247 300
a 223 93 34 138247 300
a 223 138 34 138247 300
a 223 154 34 138247 300
a 223 167 34 138247 300
a 223 181 34 138247 300
a 223 215 34 138247 300
a 223 244 34 138247 300
a 244 14 34 138247 300
a 244 56 34 138247 300
a 244 93 34 138247 300
a 244 138 34 138247 300
a 244 154 34 138247 300
a 244 167 34 138247 300
a 244 181 34 138247 300
a 244 215 34 138247 300
a 244 223 34 138247 300
a 15 23 59 138247 300
a 15 57 59 138247 300
a 15 101 59 138247 300
a 15 115 59 138247 300
a 15 123 59 138247 300
a 15 155 59 138247 300
a 15 168 59 138247 300
a 15 182 59 138247 300
a 15 224 59 138247 300
a 15 245 59 138247 300
a 23 15 59 138247 300
a 23 57 59 138247 300
a 23 101 59 138247 300
a 23 115 59 138247 300
a 23 123 59 138247 300
a 23 155 59 138247 300
a 23 168 59 138247 300
a 23 182 59 138247 300
a 23 224 59 138247 300
a 23 245 59 138247 300
a 57 15 59 138247 300
a 57 23 59 138247 300
a 57 101 59 138247 300
a 57 115 59 138247 300
a 57 123 59 138247 300
a 57 155 59 138247 300
a 57 168 59 138247 300
a 57 182 59 138247 300
a 57 224 59 138247 300
a 57 245 59 138247 300
a 101 15 59 138247 300
a 101 23 59 138247 300
a 101 57 59 138247 300
a 101 115 59 138247 300
a 101 123 59 138247 300
a 101 155 59 138247 300
a 101 168 59 138247 300
a 101 182 59 138247 300
a 101 224 59 138247 300
a 101 245 59 138247 300
a 115 15 59 138247 300
a 115 23 59 138247 300
a 115 57 59 138247 300
a 115 101 59 138247 300
a 115 123 59 138247 300
a 115 155 59 138247 300
a 115 168 59 138247 300
a 115 182 59 138247 300
a 115 224 59 138247 300
a 115 245 59 138247 300
a 123 15 59 138247 300
a 123 23 59 138247 300
a 123 57 59 138247 300
a 123 101 59 138247 300
a 123 115 59 138247 300
a 123 155 59 138247 300
a 123 168 59 138247 300
a 123 182 59 138247 300
a 123 224 59 138247 300
a 123 245 59 138247 300
a 155 15 59 138247 300
a 155 23 59 138247 300
a 155 57 59 138247 300
a 155 101 59 138247 300
a 155 115 59 138247 300
a 155 123 59 138247 300
a 155 168 59 138247 300
a 155 182 59 138247 300
a 155 224 59 138247 300
a 155 245 59 138247 300
a 168 15 59 138247 300
a 168 23 59 138247 300
a 168 57 59 138247 300
a 168 101 59 138247 300
a 168 115 59 138247 300
a 168 123 59 138247 300
a 168 155 59 138247 300
a 168 182 59 138247 300
a 168 224 59 138247 300
a 168 245 59 138247 300
a 182 15 59 138247 300
a 182 23 59 138247 300
a 182 57 59 138247 300
a 182 101 59 138247 300
a 182 115 59 138247 300
a 182 123 59 138247 300
a 182 155 59 138247 300
a 182 168 59 138247 300
a 182 224 59 138247 300
a 182 245 59 138247 300
a 224 15 59 138247 300
a 224 23 59 138247 300
a 224 57 59 138247 300
a 224 101 59 138247 300
a 224 115 59 138247 300
a 224 123 59 138247 300
a 224 155 59 138247 300
a 224 168 59 138247 300
a 224 182 59 138247 300
a 224 245 59 138247 300
a 245 15 59 138247 300
a 245 23 59 138247 300
a 245 57 59 138247 300
a 245 101 59 138247 300
a 245 115 59 138247 300
a 245 123 59 138247 300
a 245 155 59 138247 300
a 245 168 59 138247 300
a 245 182 59 138247 300
a 245 224 59 138247 300
a 6 33 0 138247 300
a 6 46 0 138247 300
a 6 58 0 138247 300
a 6 148 0 138247 300
a 6 195 0 138247 300
a 33 6 0 138247 300
a 33 46 0 138247 300
a 33 58 0 138247 300
a 33 148 0 138247 300
a 33 195 0 138247 300
a 46 6 0 138247 300
a 46 33 0 138247 300
a 46 58 0 138247 300
a 46 148 0 138247 300
a 46 195 0 138247 300
a 58 6 0 138247 300
a 58 33 0 138247 300
a 58 46 0 138247 300
a 58 148 0 138247 300
a 58 195 0 138247 300
a 148 6 0 138247 300
a 148 33 0 138247 300
a 148 46 0 138247 300
a 148 58 0 138247 300
a 148 195 0 138247 300
a 195 6 0 138247 300
a 195 33 0 138247 300
a 195 46 0 138247 300
a 195 58 0 138247 300
a 195 148 0 138247 300
a 11 34 148 138247 300
a 11 47 148 138247 300
a 11 51 148 138247 300
a 11 94 148 138247 300
a 11 107 148 138247 300
a 11 131 148 138247 300
a 11 149 148 138247 300
a 11 234 148 138247 300
a 11 246 148 138247 300
a 34 11 148 138247 300
a 34 47 148 138247 300
a 34 51 148 138247 300
a 34 94 148 138247 300
a 34 107 148 138247 300
a 34 131 148 138247 300
a 34 149 148 138247 300
a 34 234 148 138247 300
a 34 246 148 138247 300
a 47 11 148 138247 300
a 47 34 148 138247 300
a 47 51 148 138247 300
a 47 94 148 138247 300
a 47 107 148 138247 300
a 47 131 148 138247 300
a 47 149 148 138247 300
a 47 234 148 138247 300
a 47 246 148 138247 300
a 51 11 148 138247 300
a 51 34 148 138247 300
